"cne","cin","Nom","Prenom","anneeNaissance","VilleBac","filiere","niveau","noteS1","noteS2","noteS3","noteS4","noteS5","noteS6","nbrAbsences","nbrRapportsMauvaiseConduite","nbrRapportsTriche","noteStage1","lieuxStage1","noteStage2","lieuxStage2","noteStage3","lieuxStage3"
"859","AB231954315","SYMLW","MMSMN","1998","Marrakech","Electrique","3","18","18","11","10","17","18","1","0","0","20","Tetouan","15","Marrakech","18","Fes"
"863","AB802944988","BJDJY","UPGIN","1999","Agadir","Electrique","1","15","19","12","17","11","11","1","1","2","18","Agadir","17","Fes","19","Nador"
"868","AB398582259","TCLBO","GSHKD","1999","Tanger","Electrique","3","18","16","14","20","9","20","1","2","0","20","Marrakech","9","Nador","19","Fes"
"875","AB765706205","MWRDX","WYEUS","2000","Oujda","Electrique","2","12","16","9","14","15","10","3","0","1","20","Casablanca","14","Nador","12","Nador"
"879","AB407866253","ZFVWF","UJZGI","1998","Fes","Electrique","3","9","16","14","18","20","9","1","2","0","20","Casablanca","9","Fes","16","Fes"
"880","AB470669363","ADDOO","YOLAO","2002","Agadir","Electrique","2","13","19","9","9","11","11","2","0","1","10","Fes","16","Tetouan","19","Casablanca"
"881","AB263395127","YCQBY","YBAKR","1998","Rabat","Electrique","2","14","12","10","20","9","14","4","2","1","18","Fes","10","Tetouan","13","Tanger"
"884","AB019826059","CPCKW","XVZQC","1999","Nador","Electrique","1","17","20","13","17","9","15","2","3","2","16","Casablanca","15","Marrakech","15","Oujda"
"887","AB778634154","OZZIY","TNXVK","1999","Agadir","Electrique","1","16","13","18","9","19","12","1","2","2","12","Casablanca","16","Rabat","18","Oujda"
"890","AB153738330","XPITQ","VWXFV","1999","Marrakech","Electrique","3","14","20","11","12","17","13","0","0","1","9","Nador","11","Tanger","18","Tanger"
"893","AB739095652","UCHEQ","WDZGE","1999","Nador","Electrique","1","12","13","10","13","13","10","1","3","0","20","Tanger","12","Tetouan","16","Oujda"
"899","AB704471953","XKYEV","MYJPX","1998","Oujda","Electrique","2","16","14","10","17","20","9","1","1","2","19","Tetouan","15","Oujda","19","Agadir"
"907","AB941722218","YSHNX","FTGPQ","1999","Rabat","Electrique","1","17","18","13","17","11","19","5","2","1","20","Tetouan","16","Tanger","9","Casablanca"
"908","AB302395685","EQMJD","PQXNM","2002","Agadir","Electrique","1","14","12","12","16","10","12","3","1","2","14","Agadir","17","Rabat","12","Tetouan"
"915","AB302982943","SGDOY","HXQRA","2001","Agadir","Electrique","2","19","14","20","17","13","16","2","1","2","10","Casablanca","13","Tetouan","9","Rabat"
"920","AB102425388","ONEHM","IKLJC","1999","Tanger","Electrique","2","20","10","11","12","18","13","5","3","1","19","Rabat","11","Tetouan","15","Marrakech"
"922","AB769127722","OWPCB","PRRFY","1999","Nador","Electrique","2","14","13","15","12","16","11","0","2","1","15","Tetouan","14","Rabat","14","Casablanca"
"935","AB343796875","JJFAM","YIQHZ","2002","Marrakech","Electrique","2","13","17","19","14","9","13","3","3","1","12","Oujda","13","Nador","13","Tetouan"
"936","AB108911526","NRIXH","XAXQU","1999","Oujda","Electrique","1","20","19","14","14","19","10","0","0","0","9","Casablanca","19","Tanger","11","Fes"
"937","AB281135062","QNGLB","ZCNKP","1998","Marrakech","Electrique","2","16","17","12","19","13","17","2","3","1","18","Nador","16","Agadir","9","Fes"
"945","AB425281527","YYDHL","EJXAR","1998","Oujda","Electrique","1","14","17","18","11","14","17","5","1","0","13","Fes","20","Oujda","10","Fes"
"948","AB187148968","ZVBXC","QDBKY","1998","Marrakech","Electrique","2","16","10","17","17","20","17","3","3","0","18","Oujda","13","Tetouan","11","Tanger"
"950","AB658265659","TGONM","QQENB","2002","Agadir","Electrique","3","18","15","19","13","19","9","3","0","0","10","Casablanca","10","Fes","16","Tanger"
"951","AB693630155","BCJIF","LDPZB","1999","Nador","Electrique","3","16","17","18","14","20","17","3","3","2","19","Oujda","12","Rabat","16","Tetouan"
"952","AB942755718","JEVFA","LRXWE","2002","Tetouan","Electrique","2","18","9","20","9","10","11","3","1","2","14","Agadir","13","Tetouan","15","Tanger"
"954","AB699628757","YXLUV","NRXOW","1998","Casablanca","Electrique","2","17","15","9","18","9","16","3","1","2","18","Tetouan","16","Casablanca","12","Rabat"
"959","AB104189932","OUYGL","HRBJU","2000","Nador","Electrique","2","14","11","13","18","12","20","2","3","1","16","Tetouan","11","Casablanca","15","Agadir"
"961","AB688477493","UJKFX","KEUMO","2000","Nador","Electrique","2","19","13","9","10","19","20","2","2","0","19","Tetouan","15","Oujda","17","Agadir"
"962","AB604154111","APPJK","JFHUP","2000","Tetouan","Electrique","1","17","9","9","20","10","20","5","0","0","13","Fes","17","Rabat","16","Marrakech"
"973","AB638443790","BOBJQ","HIXCY","2001","Fes","Electrique","3","20","16","17","14","18","12","2","1","0","9","Rabat","14","Marrakech","14","Oujda"
"974","AB072809403","HEKSY","OPILZ","2002","Rabat","Electrique","3","15","11","15","18","14","12","2","3","2","13","Tanger","12","Fes","11","Tetouan"
"977","AB248866332","ZENVZ","CCZDR","2002","Agadir","Electrique","2","11","18","18","11","11","16","2","2","0","13","Tetouan","18","Fes","9","Oujda"
"982","AB775719244","YATPO","PCRMT","1998","Fes","Electrique","1","9","18","14","13","13","17","4","2","1","13","Tanger","19","Marrakech","12","Agadir"
"986","AB943601389","QXJUQ","TMJKO","1999","Casablanca","Electrique","2","10","16","18","16","11","20","3","0","1","9","Nador","18","Tanger","14","Rabat"
"990","AB013477610","ANLDN","XFNNS","1998","Casablanca","Electrique","1","16","18","20","16","16","19","2","0","0","12","Agadir","13","Agadir","14","Oujda"
"992","AB123780962","UABVT","FMOTL","2001","Casablanca","Electrique","3","9","20","17","14","18","16","1","2","1","10","Fes","20","Fes","12","Oujda"
"999","AB486070226","APNHR","LQPXP","2002","Rabat","Electrique","2","9","12","19","16","12","12","4","1","0","17","Agadir","12","Casablanca","11","Tetouan"
"1005","AB731869580","KZPSK","QFTUD","2000","Tetouan","Electrique","3","14","17","19","18","16","11","5","0","2","17","Rabat","20","Rabat","13","Nador"
"1013","AB287187985","SBHSM","STUUD","1999","Fes","Electrique","1","12","15","14","11","20","12","2","0","0","14","Tanger","13","Oujda","13","Tetouan"
"1017","AB637230308","XHRHU","KCCMF","1998","Tanger","Electrique","1","20","18","9","11","12","13","4","1","0","16","Tanger","18","Nador","16","Agadir"
"1019","AB079922323","ROFPU","QLBPM","2002","Fes","Electrique","3","14","10","12","18","10","17","2","0","2","11","Agadir","17","Rabat","13","Fes"
"1022","AB930310921","SFYJZ","IKTOK","1998","Casablanca","Electrique","2","9","12","10","17","15","19","0","3","1","18","Rabat","15","Agadir","17","Casablanca"
"1026","AB920837278","QGIRW","OWRRZ","1998","Nador","Electrique","1","18","18","19","14","18","11","3","1","2","11","Oujda","12","Rabat","16","Tanger"
"1035","AB128388026","LPPSK","GUJZX","1999","Fes","Electrique","1","18","20","14","17","10","14","0","3","2","9","Nador","9","Tanger","19","Nador"
"1036","AB119330172","GUHZE","TLUXT","1999","Agadir","Electrique","2","9","12","18","9","9","19","4","2","0","17","Nador","15","Tanger","17","Tetouan"
"1041","AB542552828","LFHJM","MNKSL","2001","Tetouan","Electrique","1","16","9","11","19","15","10","3","3","2","13","Rabat","19","Casablanca","16","Marrakech"
"1042","AB381047424","ARWPB","ZNSIU","2001","Agadir","Electrique","2","11","10","14","19","16","19","3","1","0","10","Oujda","14","Marrakech","16","Marrakech"
"1044","AB988496358","VBRTK","VFMHK","1999","Tetouan","Electrique","3","18","16","17","11","20","12","3","3","0","17","Marrakech","16","Marrakech","17","Rabat"
"1050","AB384067970","CECCM","JDQGR","2001","Tanger","Electrique","2","14","14","10","11","16","14","4","3","2","14","Tanger","17","Tetouan","15","Tanger"
"1054","AB962145208","SFJIU","XDWPU","2002","Tanger","Electrique","1","19","15","18","19","20","20","5","0","2","15","Rabat","9","Fes","12","Tanger"
"1055","AB993650096","HWRSG","JXDEK","2000","Marrakech","Electrique","2","9","13","16","14","18","17","3","1","1","11","Tetouan","13","Tanger","10","Tetouan"
"1056","AB198169469","LAUEF","UAWFM","2000","Marrakech","Electrique","2","10","20","20","9","14","19","2","0","1","12","Tanger","14","Oujda","10","Tetouan"
"1058","AB988674717","GKVQO","LRJLH","2002","Fes","Electrique","1","19","19","16","13","9","15","4","2","2","15","Fes","17","Marrakech","11","Nador"
"1061","AB342371890","WLBVD","VZHMO","2000","Rabat","Electrique","1","19","19","16","16","18","17","0","0","1","11","Fes","12","Tetouan","10","Fes"
"1069","AB453075504","NSKKD","GXDVG","1999","Nador","Electrique","1","11","17","20","10","16","12","4","0","0","10","Tanger","17","Marrakech","14","Agadir"
"1081","AB098207602","YDKFC","UMRBC","2001","Marrakech","Electrique","1","9","17","18","16","10","10","2","1","1","18","Fes","14","Casablanca","11","Tanger"
"1088","AB113410751","UTFVE","NLZCU","2000","Tanger","Electrique","1","20","16","9","18","13","18","0","2","1","11","Nador","18","Fes","10","Rabat"
"1095","AB339829504","BGYLQ","VAJLW","2001","Tetouan","Electrique","3","12","13","15","13","9","10","0","0","2","13","Rabat","9","Agadir","17","Oujda"
"1098","AB093989230","YXATM","IGBFG","2001","Oujda","Electrique","3","19","9","20","11","10","12","1","1","0","19","Tanger","12","Fes","12","Agadir"
"1099","AB109576291","ZOPBM","QHBIX","2000","Nador","Electrique","3","12","10","20","12","14","10","2","2","2","11","Nador","17","Fes","17","Nador"
"1100","AB091437407","NUNFS","FNBTE","2001","Nador","Electrique","2","13","19","11","12","20","18","4","1","2","11","Agadir","19","Marrakech","19","Nador"
"1103","AB670500817","PACSW","HABUB","2002","Rabat","Electrique","3","20","15","15","12","9","10","2","0","1","16","Agadir","17","Fes","12","Tetouan"
"1121","AB593647594","LLPLI","LWHJB","2002","Marrakech","Electrique","2","9","12","12","17","10","15","2","3","2","19","Nador","15","Tetouan","19","Tanger"
"1128","AB664419683","WSOYM","SCQEO","2002","Fes","Electrique","3","10","9","12","16","12","13","2","0","1","9","Agadir","19","Tanger","14","Fes"
"1132","AB021418187","ISOTA","NPTWX","1998","Casablanca","Electrique","1","14","11","20","18","20","10","2","1","0","19","Oujda","16","Nador","16","Oujda"
"1133","AB929095682","OUFSQ","RRBKF","1999","Fes","Electrique","2","9","13","11","19","13","12","4","2","0","20","Rabat","17","Tanger","15","Marrakech"
"1136","AB113063116","UWHDF","ZXDDG","2001","Marrakech","Electrique","2","14","10","10","18","15","12","3","2","0","12","Nador","12","Rabat","20","Fes"
"1157","AB614976143","FSQLI","CLECW","2002","Tanger","Electrique","2","16","17","12","15","13","13","3","0","0","13","Oujda","20","Tetouan","12","Marrakech"
"1161","AB660104940","DKNVA","GKEYB","2001","Rabat","Electrique","1","20","11","10","11","12","12","3","1","1","11","Fes","16","Rabat","12","Tanger"
"1163","AB633273586","QJVMG","JDUHY","2001","Fes","Electrique","1","12","15","15","18","16","17","3","3","0","18","Rabat","12","Tanger","18","Nador"
"1169","AB851028986","ERBNF","ZHBVZ","1999","Marrakech","Electrique","1","15","17","15","19","17","11","5","1","1","19","Agadir","20","Nador","11","Agadir"
"1170","AB215640691","HOUIZ","ZHXAX","1999","Oujda","Electrique","1","9","16","16","9","17","12","3","1","2","16","Nador","18","Marrakech","19","Nador"
"1171","AB459371906","OJGEU","FLCZR","1998","Marrakech","Electrique","3","11","17","14","11","20","10","1","0","0","16","Oujda","17","Fes","14","Marrakech"
"1179","AB329884708","DBVDB","YZLHW","2001","Marrakech","Electrique","1","15","9","15","17","13","12","2","3","1","9","Agadir","12","Agadir","13","Oujda"
"1183","AB405433452","FRKKB","ZKGRN","1999","Oujda","Electrique","3","17","9","17","16","20","18","4","1","2","10","Rabat","20","Fes","14","Tetouan"
"1187","AB720275381","GHGWF","ZQNYB","2000","Tanger","Electrique","3","11","18","14","12","13","19","3","3","1","13","Fes","11","Nador","15","Tetouan"
"1191","AB061037717","KPHXW","LRBCQ","1998","Tetouan","Electrique","1","17","16","16","17","13","9","4","1","0","19","Marrakech","20","Nador","10","Tetouan"
"1192","AB656307256","GZQBH","SWOVC","2001","Nador","Electrique","3","17","17","18","17","15","13","3","0","0","13","Agadir","16","Agadir","13","Oujda"
"1217","AB995541612","HHAKD","DKZZX","1999","Tetouan","Electrique","1","12","20","17","13","11","17","2","3","1","11","Marrakech","20","Agadir","9","Agadir"
"1218","AB600377741","LZROW","XIKDT","1998","Agadir","Electrique","3","10","11","13","16","15","19","5","0","1","12","Marrakech","16","Nador","14","Nador"
"1230","AB248141637","JWDVX","VSNRM","2002","Casablanca","Electrique","3","19","17","17","11","13","11","2","0","2","17","Casablanca","14","Fes","10","Fes"
"1235","AB124433738","HDHAC","FWJCC","2001","Nador","Electrique","1","20","15","9","20","12","13","5","1","1","20","Casablanca","9","Tanger","9","Oujda"
"1240","AB091947331","FGMVL","QERSM","1998","Rabat","Electrique","3","10","17","20","14","15","10","2","1","2","16","Rabat","10","Tetouan","12","Nador"
"1241","AB141321688","JJWWC","QQMFD","2001","Rabat","Electrique","2","9","18","13","10","17","9","1","0","1","18","Oujda","10","Rabat","15","Tetouan"
"1246","AB477931231","MCCWI","OTVSQ","2000","Tetouan","Electrique","1","12","14","14","12","16","10","4","2","0","13","Tetouan","16","Nador","13","Nador"
"1250","AB694738064","PMCBO","PPLOM","1999","Fes","Electrique","3","11","18","13","20","17","9","1","0","2","19","Tetouan","11","Oujda","18","Oujda"
"1251","AB937730525","XLJOE","MUEFQ","1998","Marrakech","Electrique","1","10","9","18","11","17","13","1","1","1","20","Tetouan","12","Fes","17","Tanger"
"1257","AB451394514","BIDOD","KSSJS","2001","Tanger","Electrique","1","14","9","10","11","19","19","4","0","0","14","Tanger","9","Casablanca","14","Rabat"
"1265","AB192175756","KHZHO","LOIGB","2000","Casablanca","Electrique","2","20","16","17","15","18","9","0","0","2","10","Tetouan","20","Oujda","10","Agadir"
"1267","AB296146622","KUDEM","ULYFA","1999","Casablanca","Electrique","3","16","12","12","15","16","11","1","3","1","14","Rabat","18","Nador","17","Agadir"
"1268","AB734693763","IYUAC","DFIKB","2000","Oujda","Electrique","2","17","10","13","11","18","12","3","1","0","16","Tanger","13","Tanger","19","Tetouan"
"1269","AB068704231","CODFZ","BPNNK","2001","Fes","Electrique","3","16","20","13","20","9","11","0","0","2","17","Fes","20","Marrakech","9","Tanger"
"1274","AB439483311","BCEOB","FNSBY","2002","Tanger","Electrique","1","19","10","14","10","18","16","4","1","0","13","Tetouan","12","Fes","12","Rabat"
"1276","AB349021683","VFBHB","COHYA","1999","Casablanca","Electrique","1","13","13","11","17","12","17","3","3","0","20","Tetouan","16","Tanger","10","Tanger"
"1282","AB548572763","KDEQG","EJRAC","2002","Rabat","Electrique","2","12","16","19","12","16","9","5","1","2","13","Tetouan","16","Fes","11","Fes"
"1295","AB210718812","MKVGJ","CEEKD","2001","Fes","Electrique","1","10","10","20","13","10","17","1","0","1","18","Nador","20","Casablanca","13","Rabat"
"1299","AB299804815","PDXKO","BQSDC","1998","Tetouan","Electrique","3","10","14","17","18","15","19","1","1","0","13","Tetouan","14","Nador","14","Casablanca"
"1302","AB295661506","NERLY","KLJVF","2001","Tanger","Electrique","2","10","18","17","16","15","9","0","2","2","13","Tetouan","15","Oujda","13","Casablanca"
"1303","AB472532898","NFOKG","JPHQJ","2002","Agadir","Electrique","3","19","15","20","11","11","13","0","0","0","18","Marrakech","17","Fes","15","Oujda"
"1306","AB166363340","CXQOD","VIAFL","2000","Oujda","Electrique","1","13","17","10","9","20","20","5","1","1","18","Nador","18","Casablanca","11","Tetouan"
"1310","AB608962832","XJXWH","YRZDA","2000","Agadir","Electrique","3","20","16","15","13","12","9","0","3","2","11","Tanger","16","Nador","17","Rabat"
"1313","AB563805670","TRQCK","SGURX","2002","Fes","Electrique","3","18","13","16","11","19","15","1","3","2","19","Oujda","13","Fes","19","Tanger"
"1321","AB562863172","CQCXO","SRCLE","2000","Tanger","Electrique","3","19","9","20","18","16","13","4","2","0","11","Agadir","17","Agadir","12","Nador"
"1322","AB981502048","RXEJM","SWBUH","2000","Agadir","Electrique","3","11","16","15","12","18","9","2","2","2","14","Oujda","19","Oujda","9","Casablanca"
"1334","AB617263588","YUNWK","GGNUV","2000","Fes","Electrique","3","13","18","14","14","13","14","4","3","2","17","Casablanca","13","Fes","12","Tetouan"
"1335","AB270149981","JVVSF","WAEAK","2000","Tanger","Electrique","2","14","13","15","13","19","14","1","3","0","13","Tanger","11","Marrakech","14","Fes"
"1345","AB053794058","PDIMX","RJMGR","2001","Tanger","Electrique","2","14","19","18","12","20","18","2","1","2","9","Rabat","18","Tetouan","14","Nador"
"1346","AB138537303","SNAXJ","CERUA","1998","Tanger","Electrique","2","17","11","9","20","18","12","5","0","2","15","Tetouan","11","Agadir","14","Rabat"
"1355","AB888752023","ZXEVZ","XHBOJ","2001","Marrakech","Electrique","3","12","12","20","13","20","20","0","3","0","14","Rabat","14","Marrakech","16","Marrakech"
"1357","AB337615436","UYYTL","BRZSK","2001","Casablanca","Electrique","2","19","12","12","14","16","18","3","3","0","17","Agadir","11","Tetouan","11","Fes"
"1369","AB261750571","KTEUO","RHISP","1999","Rabat","Electrique","2","12","16","17","16","12","20","4","2","0","18","Agadir","14","Tanger","16","Tanger"
"1373","AB640666359","GMDKL","KUQOR","1998","Oujda","Electrique","3","19","14","18","17","12","17","0","2","2","20","Agadir","13","Casablanca","19","Nador"
"1374","AB709880573","UEFAQ","BPYBS","1999","Fes","Electrique","1","16","16","14","17","14","12","2","0","2","20","Tanger","19","Agadir","9","Oujda"
"1383","AB023002021","HFALX","DDEGS","1998","Marrakech","Electrique","2","12","13","12","20","15","9","1","3","0","12","Tanger","16","Agadir","13","Fes"
"1387","AB665365703","MHBZB","FHYDI","2002","Fes","Electrique","2","13","15","10","14","9","12","4","0","1","18","Tetouan","11","Nador","20","Oujda"
